番号,section,単語,意味
710,section8,derive,由来する
711,section8,tap,有効利用する
712,section8,calculate,を計算する
713,section8,suspect,でないかと思う
714,section8,detect,を感知する
715,section8,attribute,(結果など)帰する
716,section8,evaluate,を評価する
717,section8,accuse,を非難する
718,section8,sue,を告訴する
719,section8,retire,引退する 退職する
720,section8,shrink,縮む
721,section8,bow,おじぎする
722,section8,peer,じっと見る
723,section8,delight,を喜ばせる
724,section8,relieve,を和らげる
725,section8,discourage,(人)にやる気をなくさせる
726,section8,frustrate,を挫折させる
727,section8,neglect,を怠る
728,section8,resist,に抵抗する
729,section8,restrict,を制限する
730,section8,eliminate,を取り除く
731,section8,beat,打つ
732,section8,defeat,を負かす
733,section8,punish,を罰する
734,section8,prohibit,を禁止する
735,section8,deserve,に値する
736,section8,pose,(問題など)を提起する
737,section8,fold,を折り畳む
738,section8,monitor,を監視する
739,section8,specialize,専門とする
740,section8,accomplish,を成し遂げる
741,section8,faith,信頼
742,section8,ambition,野望
743,section8,enthusiasm,熱情
744,section8,honor,光栄
745,section8,discount,割引
746,section8,fare,(乗り物の)料金
747,section8,frame,枠 縁
748,section8,mode,方式
749,section8,architecture,建築
750,section8,sequence,一連
751,section8,usage,語法
752,section8,abuse,濫用
753,section8,pesticide,殺虫剤
754,section8,pollen,花粉
755,section8,prefecture,県 府
756,section8,geography,地理
757,section8,administration,管理
758,section8,candidate,候補
759,section8,rubbish,ごみ
760,section8,bias,偏見
761,section8,vice,悪
762,section8,debt,借金
763,section8,prospect,見込み
764,section8,expedition,遠征
765,section8,session,集まり
766,section8,semester,学期
767,section8,reef,(岩や砂の)礁
768,section8,mineral,鉱物
769,section8,sibling,きょうだい
770,section8,proverb,ことわざ
771,section8,instinct,本能
772,section8,minimum,最小限度
773,section8,millennium,千年間 千年紀
774,section8,donor,寄贈者
775,section8,herd,(牛などの)群れ
776,section8,league,(競技)連盟
777,section8,cooperation,協力
778,section8,fairy,妖精の(ような)
779,section8,precise,正確な
780,section8,intense,強烈な
781,section8,solid,個体の
782,section8,permanent,永続的な
783,section8,brief,短い
784,section8,flexible,融通の利く 柔軟な
785,section8,informal,形式ばらない 略式の
786,section8,temporary,一時的な
787,section8,frequent,頻繁な
788,section8,visible,(目に)見える
789,section8,external,外部の
790,section8,internal,内部の
791,section8,plain,明らかな
792,section8,modest,謙虚な
793,section8,equivalent,等しい 相当する
794,section8,incredible,信じられない
795,section8,guilty,罪悪感のある
796,section8,raw,生の
797,section8,manual,体を使う
798,section8,literary,文学の
799,section8,artificial,人工の
800,section8,sophisticated,洗練された
801,section9,polish,を磨く
802,section9,embrace,を受け入れる
803,section9,compose,を構成する
804,section9,imitate,をまねる
805,section9,yield,をもたらす
806,section9,exhibit,を展示する
807,section9,impress,を感動させる
808,section9,overwhelm,を圧倒する
809,section9,interrupt,を中断させる
810,section9,endure,に耐える
811,section9,confront,に立ち向かう
812,section9,consult,相談する
813,section9,bump,に偶然出会う
814,section9,dispute,に異議を唱える
815,section9,negotiate,交渉する
816,section9,justify,を正当化する
817,section9,resolve,を解決する
818,section9,reverse,を逆転させる
819,section9,convert,を変える
820,section9,impose,を課す
821,section9,govern,支配する
822,section9,esteem,を尊敬する
823,section9,assist,援助する
824,section9,rescue,を救う
825,section9,entertain,を楽しませる
826,section9,ruin,をだめにする
827,section9,bury,を埋める
828,section9,owe,に借りがある
829,section9,chew,噛む
830,section9,bend,を曲げる
831,section9,quote,を引用する
832,section9,classify,を分類する
833,section9,seal,を密閉する
834,section9,arrest,を逮捕する
835,section9,substitute,を代わりに使う
836,section9,retain,を保持する
837,section9,restore,を回復させる
838,section9,float,浮かぶ
839,section9,leap,飛ぶ
840,section9,blossom,花が咲く
841,section9,merit,利点
842,section9,faculty,能力 機能
843,section9,charm,魅力
844,section9,nutrition,栄養
845,section9,beverage,(水以外の)飲み物 飲料
846,section9,recipe,調理法 レシピ
847,section9,molecule,分子
848,section9,ecology,生態学
849,section9,ethics,倫理 道徳
850,section9,mankind,人類
851,section9,nationality,国籍
852,section9,pension,年金
853,section9,scheme,計画
854,section9,haven,避難所 保護区
855,section9,formation,形成
856,section9,skeleton,骨格
857,section9,core,核心
858,section9,stem,(草木の)茎 幹
859,section9,span,期間
860,section9,limitation,制限
861,section9,obstacle,障害
862,section9,province,州 県
863,section9,galaxy,星雲 銀河
864,section9,sensation,感覚
865,section9,sympathy,同情
866,section9,pity,哀れみ
867,section9,tragedy,悲劇
868,section9,divorce,離婚
869,section9,theft,窃盗
870,section9,panic,パニック
871,section9,retreat,後退 退却
872,section9,jail,刑務所 拘置所
873,section9,blade,刀
874,section9,stroke,脳卒中
875,section9,clue,手がかり
876,section9,queue,列
877,section9,enterprise,企業
878,section9,fortune,財産
879,section9,stable,安定した
880,section9,steady,着実な
881,section9,mature,成熟した
882,section9,eager,熱望して
883,section9,reluctant,気が進まない 嫌がる
884,section9,humorous,ひょうきんな
885,section9,fluent,流ちょうな
886,section9,prime,最も重要な 第一の
887,section9,precious,貴重な
888,section9,artistic,芸術的な
889,section9,ethnic,民族の 人種の
890,section9,primitive,原始的な
891,section9,federal,連邦の
892,section9,royal,王の
893,section9,mutual,相互の
894,section9,apparent,明白な
895,section9,casual,何気ない
896,section9,slight,わずかな
897,section9,mere,単なる ほんの
898,section9,spare,余分の
899,section9,abstract,抽象的な
900,section9,ultimate,究極の
901,section10,venture,危険を冒して進む
902,section10,chase,追跡する
903,section10,migrant,移住する
904,section10,flee,逃げる
905,section10,swing,を揺らす 振る
906,section10,hesitate,躊躇する
907,section10,postpone,を延期する
908,section10,withdraw,を引き出す
909,section10,grip,を握る
910,section10,grab,をつかむ
911,section10,grasp,を把握する
912,section10,gaze,じっと見る
913,section10,scan,を注意深く調べる
914,section10,forecast,を予期する
915,section10,register,を記録する 登録する
916,section10,advocate,を主張する
917,section10,trigger,を引き起こす
918,section10,cultivate,を養う
919,section10,qualify,(人)に資格を与える
920,section10,interfere,干渉する 介入する
921,section10,clog,を詰まらせる
922,section10,distract,(注意など)をそらす
923,section10,forbid,を禁じる
924,section10,deceive,をだます
925,section10,overlook,を見落とす
926,section10,dismiss,(意見など)を避ける
927,section10,spoil,を台無しにする
928,section10,yawn,あくびをする
929,section10,greet,に挨拶する
930,section10,nod,うなずく
931,section10,obey,に従う
932,section10,undergo,を経験する
933,section10,rear,(人・動物・植物)を育てる
934,section10,heal,を治す
935,section10,cite,を引き合いに出す
936,section10,modify,を修正する
937,section10,exaggerate,誇張する
938,section10,burst,破裂する
939,section10,thrill,をぞくぞくさせる
940,section10,exceed,を超える
941,section10,privilege,特権 特典
942,section10,liberty,自由
943,section10,prosperity,繁栄
944,section10,heritage,遺産
945,section10,congress,(米国などの)議会
946,section10,parliament,(英国などの)議会
947,section10,infrastructure,(経済)基盤
948,section10,dimension,側面 局面
949,section10,portion,部分
950,section10,supplement,栄養補助剤
951,section10,appetite,食欲
952,section10,temper,気質 気性
953,section10,fancy,(気まぐれな)好み
954,section10,illusion,錯覚 思い違い
955,section10,fatigue,疲労
956,section10,stress,ストレス
957,section10,hazard,危険
958,section10,infection,感染
959,section10,famine,飢饉
960,section10,chaos,混沌 大混乱
961,section10,distress,苦悩
962,section10,shame,恥
963,section10,cattle,(集合的に)牛
964,section10,predator,捕食動物
965,section10,wilderness,荒野
966,section10,shade,(日)陰
967,section10,monk,修道士 僧
968,section10,priest,聖職者
969,section10,funeral,葬儀
970,section10,transition,移り変わり
971,section10,circulation,循環
972,section10,adolescent,青年
973,section10,equation,方程式
974,section10,patent,特許(権)
975,section10,metaphor,隠喩
976,section10,narrative,物語 話
977,section10,consent,同意 承諾
978,section10,dignity,尊厳
979,section10,relevant,関係がある
980,section10,adequate,十分な
981,section10,genuine,本物の
982,section10,prompt,迅速な
983,section10,intimate,親密な
984,section10,alert,警戒して
985,section10,conservative,保守的な
986,section10,indifferent,無関心な
987,section10,alien,異質の
988,section10,random,無作為の
989,section10,subtle,微妙な
990,section10,moderate,適度な
991,section10,multiple,多様な
992,section10,polar,極地の
993,section10,arctic,北極の
994,section10,acid,酸性の
995,section10,cosmetic,化粧の 美容の
996,section10,extinct,絶滅した
997,section10,spiritual,精神の
998,section10,meaningful,意味のある
999,section10,mechanical,機械の
1000,section10,dynamic,活動的な
1001,section11,boost,を高める
1002,section11,reinforce,を強化する
1003,section11,accumulate,を蓄積する
1004,section11,nurture,をはぐくむ
1005,section11,accustom,(人)を慣れさせる
1006,section11,correspond,一致する
1007,section11,assign,を配属する
1008,section11,regulate,を規制する
1009,section11,violate,を侵害する
1010,section11,irritate,をいらいらさせる
1011,section11,insult,を侮辱する
1012,section11,diminish,を減らす
1013,section11,exclude,を除外する
1014,section11,rob,から(金品を)奪う
1015,section11,deprive,から(権利などを)奪う
1016,section11,deposit,を置く
1017,section11,twist,をねじる ひねる
1018,section11,blend,を混ぜる
1019,section11,mount,に着手する
1020,section11,pitch,を投げる
1021,section11,cast,を投げる
1022,section11,dump,を投棄する
1023,section11,anticipate,を予期する
1024,section11,assess,を評価する
1025,section11,pronounce,を宣言する
1026,section11,spell,(語)をつづる
1027,section11,portray,を描く
1028,section11,astonish,を驚かす
1029,section11,emit,(光・音など)を出す
1030,section11,cough,咳をする
1031,section11,wander,歩き回る
1032,section11,drift,漂う
1033,section11,cease,をやめる
1034,section11,underlie,の根底にある
1035,section11,constitute,を構成する
1036,section11,resort,(好ましくない手段に)訴える
1037,section11,decorate,を装飾する
1038,section11,reform,を改革する
1039,section11,conquer,を征服する
1040,section11,persist,固執する
1041,section11,incentive,動機(付け)
1042,section11,intuitive,直観(力) 直感
1043,section11,impulse,衝動
1044,section11,fantasy,空想
1045,section11,destiny,運命
1046,section11,virtue,美徳
1047,section11,compliment,賛辞
1048,section11,anniversary,記念日
1049,section11,hive,ミツバチの巣
1050,section11,nursery,託児所
1051,section11,dormitory,寮
1052,section11,gallery,美術館 画廊
1053,section11,mill,製造工場
1054,section11,output,生産(高)
1055,section11,joint,関節
1056,section11,phase,段階
1057,section11,particle,(微)粒子
1058,section11,column,コラム
1059,section11,margin,余白
1060,section11,crack,割れ目
1061,section11,mess,散らかった状態
1062,section11,spectator,(試合などの)観客
1063,section11,prey,獲物
1064,section11,irrigation,灌漑
1065,section11,fluid,流動体 液体
1066,section11,prairie,大草原
1067,section11,estate,(動産・不動産などの)財産
1068,section11,plot,(小説などの)筋
1069,section11,realm,領域
1070,section11,deadline,締め切り
1071,section11,poll,世論調査
1072,section11,census,国勢調査
1073,section11,controversy,論争
1074,section11,combat,戦闘
1075,section11,consensus,総意
1076,section11,treaty,(国家間の)条約
1077,section11,remedy,治療(法)
1078,section11,triumph,勝利
1079,section11,competent,有能な
1080,section11,brilliant,すばらしい
1081,section11,sensible,賢明な
1082,section11,generous,寛大な
1083,section11,brave,勇敢な
1084,section11,optimistic,楽観的な
1085,section11,passive,受動的な
1086,section11,harsh,厳しい
1087,section11,ugly,醜い
1088,section11,sensory,感覚の
1089,section11,oral,口頭の
1090,section11,awkward,気まずい
1091,section11,neutral,中立の
1092,section11,vague,漠然とした
1093,section11,urgent,緊急の
1094,section11,inevitable,避けられない
1095,section11,concrete,具体的な
1096,section11,abundant,豊富な
1097,section11,sacred,神聖な
1098,section11,prominent,卓越した
1099,section11,dense,密集した 密度の高い
1100,section11,profound,重大な
1101,section12,tackle,に取り組む；と話をつける
1102,section12,dedicate,をささげる；を献呈する
1103,section12,dare,あえて［思い切って］～する
1104,section12,accelerate,（を）加速する，促進する
1105,section12,transmit,を伝える；を送る
1106,section12,strain,に負担をかける；を緊張させる；を漉す
1107,section12,tempt,を引きつける；（人）を～する気にさせる
1108,section12,amuse,をおもしろがらせる；を楽しませる
1109,section12,disgust,をむかつかせる；に愛想を尽かせる
1110,section12,cheat,をだます；不正をする
1111,section12,confine,を限定する；（通例受身形で）閉じ込められる
1112,section12,conceal,を隠す（≒hide）；を秘密にする
1113,section12,forgive,を許す；を免除する
1114,section12,discard,を捨てる；を解雇する
1115,section12,convict,に有罪を宣告する
1116,section12,commute,通勤［通学］する
1117,section12,whisper,（と）ささやく
1118,section12,fade,薄れる；衰える
1119,section12,starve,飢える；（...を）渇望する；を飢えさせる
1120,section12,vanish,消える（≒disappear）
1121,section12,drain,（液体）を流出させる；（液体が）流れ出る
1122,section12,dip,を浸す；を突っ込む；下がる
1123,section12,crush,を押しつぶす；を弾圧する
1124,section12,explode,爆発する；急増する；を論破する
1125,section12,terrify,を怖がらせる；を脅かす
1126,section12,exploit,を活用する；を搾取する
1127,section12,elect,を選出する
1128,section12,equip,に備えつける；を（...のために）装備する
1129,section12,fulfill,を実現させる；を果たす；を満たす
1130,section12,log,（～ onで）ログオンする；を記録する
1131,section12,inherit,を受け継ぐ；を引き継ぐ
1132,section12,submit,を提出する；（～ oneselfで）従う；（...に）屈服する
1133,section12,renew,を更新する；を再生する
1134,section12,reproduce,を複製する；を再生する；繁殖する
1135,section12,flourish,繁栄する；繁茂する；を振りかざす
1136,section12,thrive,繁栄する；成功する；繁茂する
1137,section12,spill,をこぼす；こぼれる
1138,section12,scatter,をまき散らす；四散する
1139,section12,sprawl,（都市などが）不規則に広がる
1140,section12,prevail,普及している；支配的である；打ち勝つ
1141,section12,intellect,知性；知識人
1142,section12,courtesy,礼儀正しさ；好意；優遇
1143,section12,posture,姿勢；心構え
1144,section12,sociology,社会学
1145,section12,motive,動機
1146,section12,cue,合図；手掛かり
1147,section12,utility,公共事業；実用性
1148,section12,chore,雑用；日課；嫌な仕事
1149,section12,cereal,穀物；シリアル（穀物加工食品）
1150,section12,fiber,繊維（質）；本質；精神力
1151,section12,intake,摂取量；受け入れ数
1152,section12,scent,香り；香水；気配
1153,section12,flavor,風味；特色
1154,section12,mixture,混合（物）
1155,section12,ratio,比率
1156,section12,counterpart,相当する物［人］
1157,section12,patch,小区画の土地；継ぎ；はり薬
1158,section12,flock,群れ；群集
1159,section12,pedestrian,歩行者
1160,section12,librarian,司書，図書館員
1161,section12,draft,下書き；為替手形；すき間風
1162,section12,formula,方法；公式；製法
1163,section12,commodity,商品；有用なもの
1164,section12,asset,資産；価値のあるもの；利点
1165,section12,currency,通貨；普及
1166,section12,tide,潮（の干満）；動向
1167,section12,abortion,妊娠中絶
1168,section12,toll,損害（の程度）；死者数；通行料
1169,section12,penalty,（刑）罰；罰金
1170,section12,deforestation,森林伐採
1171,section12,microbe,細菌；微生物
1172,section12,outbreak,発生，勃発
1173,section12,epidemic,流行病；蔓延
1174,section12,syndrome,症候群；...現象
1175,section12,outlet,直売店；はけ口；（電気の）コンセント（≒socket）
1176,section12,perfume,香水，香料
1177,section12,reception,歓迎会；受付；受領
1178,section12,recipient,受け取る人；（臓器などの）被提供者
1179,section12,keen,熱心な；鋭敏な；激しい
1180,section12,decent,そこそこの；きちんとした；上品な
1181,section12,mild,穏やかな；軽い
1182,section12,humble,謙虚な；質素な；身分が低い
1183,section12,noble,高貴な；堂々とした
1184,section12,selfish,利己的な（≒self-centered）
1185,section12,cruel,残酷な；厳しい
1186,section12,ridiculous,ばかげた；法外な
1187,section12,deaf,耳が聞こえない
1188,section12,grateful,感謝している
1189,section12,elaborate,入念な；凝った
1190,section12,rough,粗い；大まかな；乱暴な
1191,section12,bitter,苦い；厳しい；辛辣な；怒りっぽい
1192,section12,radical,急進的な；根本的な
1193,section12,collective,集団の，共同の
1194,section12,exotic,外来の；異国風の
1195,section12,steep,（傾斜が）急な；急激な；法外な
1196,section12,shallow,浅い；浅薄な
1197,section12,parallel,平行の；類似した
1198,section12,probable,十分にありそうな
1199,section12,absolute,絶対的な
1200,section12,aesthetic,美的な；美学の
1201,section13,proceed,進行する
1202,section13,bloom,花が咲く
1203,section13,assert,を主張する
1204,section13,bet,と確信する
1205,section13,boast,を誇る
1206,section13,beg,に切に頼む
1207,section13,compromise,妥協する
1208,section13,inquire,尋ねる
1209,section13,yell,叫ぶ 怒鳴る
1210,section13,bully,をいじめる
1211,section13,descend,降りる
1212,section13,crawl,はう
1213,section13,lean,かがむ
1214,section13,spin,を回転させる
1215,section13,drown,溺死する
1216,section13,split,分割する
1217,section13,revive,を復活させる
1218,section13,sigh,ため息をつく
1219,section13,refrain,控える
1220,section13,sweep,掃く
1221,section13,knit,編み物をする
1222,section13,cram,を詰め込む
1223,section13,digest,を消化する
1224,section13,suppress,を抑える
1225,section13,offend,の気分を害する
1226,section13,compensate,補償する
1227,section13,compound,を悪化させる
1228,section13,comprise,から成る
1229,section13,transplant,を移植する
1230,section13,uncover,を暴く
1231,section13,extract,を取り出す
1232,section13,recruit,を募る
1233,section13,entitle,に権利を与える
1234,section13,appoint,を任命する
1235,section13,install,を設置する
1236,section13,enforce,を施行する
1237,section13,implement,を実行する
1238,section13,manipulate,を(巧みに)操る
1239,section13,refine,を精製する
1240,section13,attain,を獲得する 達成する
1241,section13,quest,探究
1242,section13,outlook,態度 見解
1243,section13,premise,前提
1244,section13,unity,統合
1245,section13,fabric,織物
1246,section13,thread,(議論などの)筋道
1247,section13,craftsman,職人
1248,section13,sculpture,彫刻(作品)
1249,section13,sphere,球体
1250,section13,curve,(道路などの)カーブ
1251,section13,profile,人物の紹介
1252,section13,fingerprint,指紋
1253,section13,criterion,(判断・評価の)基準
1254,section13,altitude,高度 標高
1255,section13,tuition,授業料
1256,section13,stake,杭
1257,section13,acquaintance,知人
1258,section13,discourse,会話
1259,section13,gratitude,感謝(の気持ち)
1260,section13,worship,崇拝
1261,section13,caution,用心
1262,section13,horror,恐怖
1263,section13,decay,腐敗(した状態)
1264,section13,defect,欠陥
1265,section13,troop,(～s)軍隊
1266,section13,grave,墓
1267,section13,ranch,牧場
1268,section13,republic,共和国
1269,section13,county,郡
1270,section13,cottage,小別荘
1271,section13,commerce,商業
1272,section13,recession,不況
1273,section13,despair,絶望
1274,section13,spray,噴霧(液)
1275,section13,compassion,同情
1276,section13,offspring,子孫 子
1277,section13,cortex,皮質
1278,section13,fame,名声
1279,section13,worthwhile,価値がある
1280,section13,valid,妥当な
1281,section13,thorough,徹底的な
1282,section13,tremendous,途方もない 莫大な
1283,section13,empirical,経験的な
1284,section13,secondary,二次的な
1285,section13,subsequent,その後の
1286,section13,innate,生まれながらの
1287,section13,interior,室内の
1288,section13,bare,裸の
1289,section13,innocent,無罪の
1290,section13,delicate,繊細な
1291,section13,ambiguous,あいまいな
1292,section13,fragile,壊れやすい
1293,section13,awful,ひどい
1294,section13,inferior,より劣った
1295,section13,ashamed,恥じて
1296,section13,medieval,中世の
1297,section13,stern,厳しい
1298,section13,tense,張り詰めた 緊張した
1299,section13,imperial,帝国の
1300,section13,magnificent,壮大な
1301,section14,integrate,を統合する
1302,section14,incorporate,を取り入れる
1303,section14,utilize,を利用する
1304,section14,revise,を修正する
1305,section14,prolong,を長引かせる
1306,section14,lessen,を少なくする
1307,section14,stir,をかき回す
1308,section14,drag,を引きずる
1309,section14,scrub,磨く
1310,section14,strip,を取り去る
1311,section14,squeeze,を押し込む
1312,section14,shed,を捨て去る
1313,section14,plug,を電源に差し込む
1314,section14,distort,を歪める
1315,section14,disrupt,を混乱させる
1316,section14,devastate,を荒らす
1317,section14,worsen,を悪化させる
1318,section14,abolish,を廃止する
1319,section14,regain,を取り戻す
1320,section14,exert,を及ぼす
1321,section14,precede,に先行する
1322,section14,lag,遅れる
1323,section14,converse,会話をする
1324,section14,utter,(声)を発する
1325,section14,outline,の要点を述べる
1326,section14,conform,順応する
1327,section14,designate,を指定する
1328,section14,assure,に自信を持って言う
1329,section14,reassure,を安心させる
1330,section14,console,を慰める
1331,section14,induce,を引き起こす
1332,section14,oblige,に義務づける
1333,section14,compel,に強いる
1334,section14,provoke,を引き起こす
1335,section14,bathe,を風呂に入れる
1336,section14,bleed,出血する
1337,section14,cruise,巡航する
1338,section14,soar,急上昇する
1339,section14,symbolize,を象徴する
1340,section14,comprehend,を理解する
1341,section14,protocol,議定書
1342,section14,domain,分野
1343,section14,index,指標
1344,section14,transaction,(商)取引
1345,section14,fragment,断片
1346,section14,fraction,わずか
1347,section14,bug,虫
1348,section14,germ,細菌
1349,section14,diagnosis,診断
1350,section14,obsession,妄想
1351,section14,nightmare,悪夢
1352,section14,paradox,逆説
1353,section14,irony,皮肉
1354,section14,sorrow,悲しみ
1355,section14,maximum,最大限
1356,section14,excess,過剰 超過
1357,section14,frontier,国境
1358,section14,refuge,避難(所)
1359,section14,timber,木材
1360,section14,slavery,奴隷制度
1361,section14,hierarchy,(社会の)階層制
1362,section14,bureau,(官庁の)局
1363,section14,supervisor,監督者
1364,section14,spouse,配偶者
1365,section14,rebel,反逆者
1366,section14,pastime,気晴らし
1367,section14,feast,祝宴
1368,section14,basin,洗面器
1369,section14,sewage,下水
1370,section14,scenery,(集合的に)景色
1371,section14,tomb,墓
1372,section14,landmark,目印
1373,section14,monument,記念碑
1374,section14,flesh,(人 動物の)肉
1375,section14,garment,衣服
1376,section14,glimpse,ちらりと見えること
1377,section14,glow,輝き
1378,section14,grace,優美
1379,section14,sincere,誠実な
1380,section14,bold,大胆な
1381,section14,tame,飼いならさせた
1382,section14,vulnerable,もろい
1383,section14,naked,裸の
1384,section14,immune,免疫を持つ
1385,section14,chronic,慢性の
1386,section14,gradual,徐々の
1387,section14,scarce,乏しい
1388,section14,toxic,有毒な
1389,section14,accidental,偶然の
1390,section14,irrelevant,無関係の
1391,section14,trivial,ささいな
1392,section14,indispensable,不可欠な
1393,section14,indigenous,原産の 先住の
1394,section14,prehistoric,有史以前の
1395,section14,holy,神聖な
1396,section14,retail,小売の
1397,section14,metropolitan,大都市の 首都圏の
1398,section14,straightforward,単純な
1399,section14,vivid,鮮やかな
1400,section14,outstanding,際立った
1401,section15,enrich,を豊かにする
1402,section15,undertake,を引き受ける
1403,section15,accommodate,を収容する
1404,section15,assemble,を集める
1405,section15,embody,を具現する
1406,section15,weave,を織る
1407,section15,retrieve,を回収する
1408,section15,clap,(手)をたたく
1409,section15,scratch,を引っかく
1410,section15,erase,を消す
1411,section15,sew,を縫う
1412,section15,cling,しがみつく
1413,section15,resign,辞任する
1414,section15,startle,をびっくりさせる
1415,section15,evoke,を呼び起こす
1416,section15,clarify,を明確にする
1417,section15,confess,告白する
1418,section15,pray,祈る
1419,section15,tolerate,を許容する 我慢する
1420,section15,envy,をうらやむ
1421,section15,revenge,復讐する
1422,section15,depart,出発する
1423,section15,overtake,を追い抜く
1424,section15,invade,を侵略する
1425,section15,penetrate,の内部に入る
1426,section15,enclose,を同封する
1427,section15,leak,漏れる
1428,section15,flush,を紅潮させる
1429,section15,sparkle,輝く
1430,section15,erupt,(火山が)噴火する
1431,section15,dye,を染める
1432,section15,halt,を止める
1433,section15,suspend,を停職処分にする
1434,section15,surpass,を上回る
1435,section15,steer,操縦する
1436,section15,navigate,航行する
1437,section15,contradict,と矛盾する
1438,section15,contend,と主張する
1439,section15,dissolve,を溶かす
1440,section15,strive,努力する
1441,section15,legacy,遺産
1442,section15,rumor,うわさ
1443,section15,verse,韻文
1444,section15,manuscript,原稿
1445,section15,script,台本
1446,section15,prose,散文
1447,section15,headline,(新聞などの)見出し
1448,section15,diameter,直径
1449,section15,vacuum,真空
1450,section15,flame,炎
1451,section15,moisture,水分
1452,section15,erosion,侵食
1453,section15,peninsula,半島
1454,section15,suicide,自殺
1455,section15,sin,(宗教 道徳上の)罪
1456,section15,taboo,禁忌 タブー
1457,section15,rage,激怒
1458,section15,greed,強欲
1459,section15,boredom,退屈
1460,section15,misery,悲惨
1461,section15,plague,疫病
1462,section15,orphan,孤児
1463,section15,liver,肝臓
1464,section15,trail,跡
1465,section15,aisle,(座席間などの)通路
1466,section15,laundry,洗濯(物)
1467,section15,merchandise,商品
1468,section15,bargain,買い得品
1469,section15,revenue,(～s)歳入
1470,section15,deficit,赤字 不足
1471,section15,amateur,素人 アマチュア
1472,section15,undergraduate,学部学生
1473,section15,ambassador,大使
1474,section15,warrior,戦士
1475,section15,warfare,戦争(行為)
1476,section15,botany,植物学
1477,section15,anthropology,人類学
1478,section15,ideology,イデオロギー 思想傾向
1479,section15,voluntary,自発的な
1480,section15,spontaneous,自然発生的な
1481,section15,deliberate,故意の
1482,section15,conspicuous,目立つ
1483,section15,transparent,透明な
1484,section15,superficial,表面的な
1485,section15,hollow,空洞の
1486,section15,peculiar,特有の
1487,section15,partial,部分的な
1488,section15,neat,きちんとした
1489,section15,dim,薄暗い
1490,section15,alternate,代わりの
1491,section15,commonplace,(日常的に)当たり前の
1492,section15,jealous,嫉妬深い
1493,section15,hostile,敵意のある
1494,section15,ripe,熟した
1495,section15,pregnant,妊娠した
1496,section15,fertile,肥沃な
1497,section15,fierce,猛烈な
1498,section15,drastic,徹底的な
1499,section15,immense,膨大な
1500,section15,supreme,最高の
1501,section16,excel,秀でている；に勝る
1502,section16,swell,膨張する，腫れる；を膨らませる
1503,section16,bounce,跳ねる；反射する；を弾ませる
1504,section16,roam,（を）歩き回る
1505,section16,stray,はぐれる；迷う
1506,section16,emigrate,（他国へ）移住する
1507,section16,mutter,（を）つぶやく；ぶつぶつ（不平を）言う
1508,section16,murmur,（を）ささやく；ざわめく
1509,section16,chuckle,くすくす笑う
1510,section16,choke,をむせさせる；を詰まらせる；むせる
1511,section16,frown,眉をひそめる
1512,section16,roar,うなる，ほえる
1513,section16,shiver,震える
1514,section16,tremble,震える；揺れ動く
1515,section16,shave,（顔・ひげなど）をそる；を削減する
1516,section16,misunderstand,（を）誤解する
1517,section16,soothe,をなだめる；を和らげる
1518,section16,lure,を誘惑する
1519,section16,mock,をばかにする；をからかう
1520,section16,tease,（を）からかう；をいじめる
1521,section16,despise,を軽蔑する
1522,section16,disregard,を無視する；を軽視する
1523,section16,betray,をうっかり表す；を裏切る
1524,section16,aspire,（...を）熱望する
1525,section16,seize,をつかむ；を奪い取る；を没収する
1526,section16,fetch,を持って来る，連れて来る
1527,section16,rub,（を）こする；を塗る
1528,section16,flap,ぱたぱたと動く；羽ばたく
1529,section16,plunge,（を）突っ込む；没頭する；陥る
1530,section16,insert,を挿入する
1531,section16,dispose,（dispose of で）を処分する
1532,section16,withstand,に耐える
1533,section16,hinder,を妨げる
1534,section16,resume,（を）再開する；を取り戻す
1535,section16,unify,を統合する
1536,section16,staple,必需食品；主要産物
1537,section16,soybean,大豆
1538,section16,bud,芽；つぼみ
1539,section16,vegetation,植物；植生
1540,section16,limb,手足
1541,section16,wrinkle,しわ；折り目
1542,section16,sentiment,感情；感傷
1543,section16,grief,深い悲しみ
1544,section16,curse,呪い；悪態
1545,section16,torture,拷問；苦痛（の種）
1546,section16,mercy,慈悲；幸運
1547,section16,coward,臆病者
1548,section16,predecessor,前任者；前のもの
1549,section16,psychiatrist,精神科医
1550,section16,thesis,論文；命題，テーゼ
1551,section16,mutation,突然変異
1552,section16,diabetes,糖尿病
1553,section16,bullet,銃弾
1554,section16,cluster,集団；（植物の）房，束
1555,section16,shield,盾，防御物
1556,section16,gear,器具；歯車；ギア
1557,section16,vessel,船舶；容器；脈管
1558,section16,tactics,戦術；策略
1559,section16,breakdown,崩壊；（神経）衰弱；故障
1560,section16,reunion,再会（の集い）；再結合
1561,section16,knot,結び目
1562,section16,probe,宇宙探査用ロケット；精査
1563,section16,radiation,放射能，放射線
1564,section16,tablet,錠剤；平板
1565,section16,vapor,蒸気；気体
1566,section16,thermometer,温度計，体温計
1567,section16,signature,署名；特徴
1568,section16,triangle,三角形
1569,section16,geometry,幾何学
1570,section16,feat,偉業；妙技
1571,section16,applause,拍手（喝采）
1572,section16,glory,栄光；壮観
1573,section16,diligent,勤勉な；入念な
1574,section16,earnest,まじめな，熱心な
1575,section16,loyal,忠実な
1576,section16,stubborn,頑固な（≒obstinate）；不屈の
1577,section16,rigid,厳しい；硬直した
1578,section16,stiff,硬直した；堅い
