番号,section,単語,意味
656,section7,commit,～（罪）を犯す、～に取り組む、～を約束する、～を明言する
657,section7,omit,省く
658,section7,dismiss,～を解散する、解雇する； ～を退ける、却下する
659,section7,transmit,送る、伝える
660,section7,mission,使命、任務
661,section7,transfer,～を移動する； 乗り換える、転勤（校）する； 移動、乗り換え、転勤（校）
662,section7,transport,～を輸送する； 輸送、交通手段
663,section7,transform,～を変形する、変化させる
664,section7,translate,～を（…に）翻訳する（into）
665,section7,transplant,～を移植する； 移植
666,section7,transparent,透明な
667,section7,transition,移り変わり、過渡期
668,section7,distribute,分配する
669,section7,contribute,貢献する
670,section7,attribute,原因を帰す、属性、性質
671,section7,assure,保証する、確信させる
672,section7,reassure,安心させる
673,section7,ensure,保証する、確保する
674,section7,insurance,保険
675,section7,influence,（～に対する）影響（on～）； ～に影響を及ぼす
676,section7,impact,（～に対する）影響、衝撃（on～）
677,section7,affect,～に（直接）影響・効果を及ぼす
678,section7,effect,効果、影響
679,section7,affection,愛情
680,section7,dominant,支配的な、より優位にたつ
681,section7,rule,～を支配する； 規則
682,section7,regulate,規制する
683,section7,control,～を抑制する、支配する、制御する； 抑制、支配、制御
684,section7,bind,拘束する
685,section7,authority,権威、権力、権限； 当局
686,section7,author,著者
687,section7,exert,～（力など）を行使する、働かせる
688,section7,exercise,練習； 運動； ～（力など）を行使する
689,section7,obey,従う
690,section7,resist,～に抵抗する
691,section7,protest,抗議（する）
692,section7,rebel,反逆者、反逆する
693,section7,conquer,征服する
694,section7,win,勝つ； ～（試合など）に勝つ； を獲得する
695,section7,defeat,～をうち巻かす； 敗北
696,section7,beat,～を（繰り返し）叩く、うち負かす
697,section7,lose,負ける； ～を失う； （試合など）に負ける
698,section7,surrender,降伏する
699,section7,yield,屈する、産出する
700,section7,depend,（～に）依存する； よる、左右される（on～）
701,section8,independent,（～から）独立している（of～）
702,section8,rely,（～に）頼る、（を）あてにする（on[upon]～）
703,section8,count on,～をあてにする、頼りにする
704,section8,trust,～を信用する； 信用
705,section8,compete,競争する
706,section8,press,押す； 強く求める； 新聞・雑誌、報道
707,section8,impress,印象づける、感動させる
708,section8,express,表に出す、表現する
709,section8,oppress,圧迫する、虐げる
710,section8,suppress,抑える、抑圧する
711,section8,threat,脅し、脅威
712,section8,menace,脅威
713,section8,tame,飼いならす； 飼いならされた
714,section8,superior,～より優れている(to)
715,section8,inferior,～より劣っている(to)
716,section8,surpass,～より優れる、～を越える
717,section8,excel,優れる
718,section8,perceive,知覚する、感じ取る； 認識する
719,section8,conceive,考えだす、考案する； 心に抱く
720,section8,deceive,だます
721,section8,sense,感覚； 判断力、思慮； 意味； ～に感づく
722,section8,sensitive,敏感な(to～)
723,section8,sensible,分別のある、賢明な
724,section8,sensation,感覚； 物議、騒動
725,section8,visual,視覚の
726,section8,visible,目に見える
727,section8,revise,改訂する、修正する
728,section8,devise,考案する
729,section8,sight,視覚：視力； 光景； 名所
730,section8,stare,（じろじろ）見つめる(at～）
731,section8,gaze,（うっとりして・ぼーっと）見つめる(at～)
732,section8,glance,（意識的に）ちらりと見る(at～)
733,section8,glimpse,（偶然）ちらりと見る、垣間見る
734,section8,audible,聞こえる
735,section8,audience,聴衆、観客
736,section8,scent,香り
737,section8,odor,におい
738,section8,flavor,味
739,section8,arouse,～（感情など）を呼び起こす、刺激する
740,section8,evoke,～（感情など）を呼び起こす、呼び覚ます
741,section8,provoke,～（反応など）を引き起こす
742,section8,stimulate,～を刺激する； 促進する
743,section8,instinct,本能
744,section8,impulse,衝動(to do)
745,section8,embarrass,恥ずかしい思いをさせる、当惑させる
746,section8,shame,恥； 残念なこと
747,section8,nerve,神経
748,section8,emotion,感情
749,section8,passion,情熱
750,section8,compassion,同情、あわれみ
751,section8,passive,受け身の、受動的な
752,section8,temper,機嫌； 平常心
753,section8,delight,喜び、楽しみ
754,section8,rejoice,喜ぶ
755,section8,gratify,喜ばせる
756,section8,anger,怒り
757,section8,rage,怒り、熱狂
758,section8,fury,怒り
759,section8,resent,憤慨する、腹を立てる
760,section8,annoy,怒らせる、むっとさせる
761,section8,irritate,苛立たせる
762,section8,frustrate,イライラさせる、失望させる
763,section8,sorrow,悲しみ
764,section8,grief,悲しみ
765,section8,lament,悲しみ嘆く
766,section8,mourn,悲しみ嘆く
767,section8,despair,絶望
768,section8,devastate,打ちのめす
769,section8,entertain,楽しませる； 心に抱く、考慮する
770,section8,amuse,面白がらせる
771,section8,virtue,美徳、長所
772,section8,virtual,仮想の； 事実上の
773,section8,vice,悪、悪徳； 副～、代理の
774,section8,evil,邪悪な
775,section8,sin,罪
776,section8,crime,犯罪
777,section8,ethics,倫理
778,section8,moral,道徳上の、精神的な
779,section8,confess,告白する、認める
780,section8,punish,罰する(for…)
781,section8,penalty,刑罰
782,section8,murder,殺人（する）
783,section8,victim,犠牲者、被害者
784,section8,offend,怒らせる
785,section8,defend,防御する、弁護する
786,section8,motive,動機
787,section8,witness,証人、目撃者； 目撃する
788,section8,arrest,逮捕する：逮捕
789,section8,detain,拘留する
790,section8,accuse,非難する、告訴する
791,section8,blame,責任があるとする； せいにする
792,section8,fault,過失、責任； 欠陥
793,section8,condemn,責める、刑を宣告する
794,section8,court,法廷、裁判所； 宮廷
795,section8,courtesy,礼儀、作法
796,section8,trial,裁判、公判
797,section8,justice,構成、正義； 裁判
798,section8,judge,判断する； 裁判官
799,section8,jury,陪審員団
800,section8,testify,証言する
801,section9,guilty,有罪の
802,section9,innocent,無罪の、無邪気な
803,section9,sentence,判決（を下す）
804,section9,prison,刑務所
805,section9,deter,抑止する
806,section9,violence,暴力
807,section9,aggressive,攻撃的な
808,section9,legal,合法の、法律の
809,section9,violate,違反する、犯す、侵害する
810,section9,unite,結びつける
811,section9,unity,結束、統一
812,section9,uniform,一様な、均一の
813,section9,universal,普遍的な
814,section9,union,組合
815,section9,reunion,再開、同窓会
816,section9,sole,唯一の
817,section9,solitude,孤独
818,section9,console,慰める
819,section9,monotonous,単調な
820,section9,monopoly,独占、専売
821,section9,combine,結合させる
822,section9,dual,２つの、二重の
823,section9,duplicate,複製する
824,section9,numerous,無数の
825,section9,innumerable,無数の
826,section9,infinite,無限の
827,section9,quantity,量
828,section9,quality,質、品質、性質
829,section9,volume,容積、量、かさ； (大型の)本、(本の)１巻； 多量の、かさばった
830,section9,amount,量、総計、総額； ～に達する、結局～になる(to)
831,section9,sum,合計、要約する
832,section9,total,完全な； 合計の：合計
833,section9,vast,莫大な、広大な
834,section9,huge,巨大な、でっかい
835,section9,enormous,非常に大きい、莫大な
836,section9,immense,巨大な、膨大な
837,section9,abundant,豊富な
838,section9,ample,十分な、たっぷりの
839,section9,affluent,富裕な
840,section9,sufficient,十分な
841,section9,adequate,十分な
842,section9,major,主要な、専攻する
843,section9,minor,重要でない、小さい； 年少の
844,section9,maximum,最大
845,section9,minimum,最小
846,section9,magnificent,壮大な
847,section9,diminish,減らす、小さくする
848,section9,utmost,最大の
849,section9,increase,増える； ～を増やす； 増加
850,section9,decrease,減る； 減らす； 減少
851,section9,reduce,～を減らす、削減する
852,section9,accumulate,蓄積する
853,section9,add,加える
854,section9,subtract,引く
855,section9,multiply,掛ける
856,section9,multitude,多数
857,section9,calculate,計算する
858,section9,average,平均の、普通の； 平均
859,section9,altogether,全部で； 全く、完全に
860,section9,overall,全体の、全般の； 概して
861,section9,approximately,おおよそ
862,section9,rational,合理的な
863,section9,reason,理由、根拠； 理性； 論理的に考える
864,section9,beast,獣、動物
865,section9,brute,獣、動物
866,section9,notion,概念、観念
867,section9,abstract,抽象的な
868,section9,concrete,具体的な
869,section9,stereotype,固定観念、ステレオタイプ
870,section9,prejudice,先入観、偏見
871,section9,bias,偏見
872,section9,view,眺め、景色； 意見； みなす、考える
873,section9,review,見直す、批評
874,section9,viewpoint,観点、見地
875,section9,standpoint,立場、観点
876,section9,outlook,見解、見方、見通し
877,section9,optimistic,楽観的な
878,section9,pessimistic,悲観的な
879,section9,aware,意識している
880,section9,alert,警戒している； 警報
881,section9,conscious,意識している
882,section9,conscience,良心、善悪の判断力
883,section9,recognize,識別する、それと分かる； 認める
884,section9,cognition,認識
885,section9,knowledge,知識
886,section9,acknowledge,認める
887,section9,identify,身元を特定する、同一視する
888,section9,intellect,知性
889,section9,intelligence,知性； 諜報
890,section9,intelligible,理解可能な、判読可能な
891,section9,wisdom,賢明さ、知恵
892,section9,bright,明るい、頭のいい
893,section9,brilliant,頭のいい、輝かしい
894,section9,smart,利口な
895,section9,wit,機転、知力
896,section9,insight,洞察力
897,section9,philosophy,哲学、考え方
898,section9,comprehend,理解する、含む
899,section9,consider,考慮する； みなす
900,section9,contemplation,熟考、沈思
901,section10,meditate,瞑想する、深く考える
902,section10,recollect,思い出す
903,section10,recall,思い出す
904,section10,inform,知らせる
905,section10,remind,思い出させる(of、 that)
906,section10,infant,幼児
907,section10,toddler,幼児
908,section10,adolescent,思春期の、十代の； 十代の若者
909,section10,juvenile,少年少女の
910,section10,adult,大人； 大人の
911,section10,elderly,年配の、お年寄りの
912,section10,mature,成熟した； 成熟する
913,section10,pregnant,妊娠している
914,section10,maternity,母性
915,section10,birthrate,出生率
916,section10,abortion,妊娠中絶
917,section10,divorce,離婚
918,section10,celebrate,祝う
919,section10,career,職歴、キャリア
920,section10,background,背景； 経歴、生い立ち
921,section10,status,社会的地位
922,section10,resign,(途中で)辞職する； 断念する
923,section10,retire,定年で退職する
924,section10,quit,やめる、中止する
925,section10,farewell,お別れ
926,section10,pension,年金
927,section10,funeral,葬式
928,section10,tomb,墓石、墓
929,section10,bury,埋める、埋葬する
930,section10,coffin,棺桶
931,section10,corpse,死体
932,section10,mortal,死ぬ運命にある
933,section10,inherit,相続する
934,section10,heir,相続人、跡取り
935,section10,heritage,遺産
936,section10,legacy,遺産、遺物
937,section10,offspring,子、子孫
938,section10,inevitable,避けられない、必然的な
939,section10,fate,運命、宿命
940,section10,individual,個人； 個人の、個々の
941,section10,personal,個人的な
942,section10,private,個人的な
943,section10,self,自己
944,section10,fellow,人、奴； 仲間、自分と同じ場にいる
945,section10,male,男性の； 男性
946,section10,female,女性の； 女性
947,section10,masculine,男の、男らしい
948,section10,feminine,女の、女らしい
949,section10,gender,ジェンダー
950,section10,sibling,兄弟
951,section10,spouse,配偶者
952,section10,society,社会； 社交
953,section10,community,地域社会、共同体
954,section10,communicate,(～と)意志の疎通をする(with)
955,section10,acquainted,知り合いである
956,section10,intimate,親しい、親密な
957,section10,hostile,敵意のある
958,section10,hospitality,歓待、もてなし
959,section10,sympathy,同情
960,section10,empathy,共感、感情移入
961,section10,pity,あわれむ、残念なこと
962,section10,mercy,慈悲、あわれみ
963,section10,envy,うらやむ、ねたみ； うらやむ
964,section10,jealous,嫉妬した
965,section10,contempt,軽蔑
966,section10,scorn,軽蔑
967,section10,despise,軽蔑する
968,section10,look down on,軽蔑する
969,section10,disgust,嫌悪、むかつせる
970,section10,hatred,憎悪
971,section10,insult,侮辱（する）
972,section10,humiliate,屈辱を与える
973,section10,curse,呪う、ののしる
974,section10,endure,耐える、我慢する
975,section10,durable,耐久性のある
976,section10,put up with,耐える、我慢する
977,section10,compromise,妥協（する）
978,section10,praise,賞賛； ほめる
979,section10,award,賞； 賞を与える
980,section10,reward,報酬
981,section10,compliment,お世辞（を言う）
982,section10,flatter,おだてる
983,section10,spoil,甘やかす、台無しにする
984,section10,congratulate,祝う、お祝いを述べる
985,section10,grateful,感謝している、ありがたく思う
986,section10,appreciate,正しく評価する； 感謝する； 鑑賞する
987,section10,gratitude,感謝
988,section10,admire,感心する、賞賛する
989,section10,esteem,尊敬する、尊重する
990,section10,adore,崇拝する、敬愛する
991,section10,dignity,威厳
992,section10,cooperate,協力する
993,section10,loyal,忠実な
994,section10,betray,裏切る； 暴露する
995,section10,make fun of,からかう
996,section10,tease,いじめる、からかう
997,section10,bully,いじめる
998,section10,bother,悩ます、迷惑をかける
999,section10,nuisance,迷惑行為、迷惑な人
1000,section10,value,価値； 価値観； ～を重んじる
1001,section11,worth,～の価値のある； 価値
1002,section11,deserve,～に値する
1003,section11,cherish,～を大事にする
1004,section11,treasure,～を大事にする、宝
1005,section11,evaluate,～を評価する
1006,section11,measure,～を測定する； (測定の)基準、手段、程度
1007,section11,assess,～を査定する
1008,section11,standard,基準、標準、水準
1009,section11,norm,基準、規範
1010,section11,criterion,基準、指標
1011,section11,test,テスト、判断基準
1012,section11,class,クラス、授業； 階級； 分類
1013,section11,sort,種類； ～を分類する
1014,section11,alter,～を変える
1015,section11,alternative,(取りうる)選択肢、(～の)代案(to～)； 代わりの
1016,section11,option,選択肢
1017,section11,adopt,～(政策など)を採用する、～を養子にする
1018,section11,decide,～を決定する
1019,section11,determine,～を決定する
1020,section11,resolve,～を決意する、～を解決する
1021,section11,event,(重要な)出来事、事件
1022,section11,incident,(付随する)出来事、事件
1023,section11,accident,(偶然の)事故、事件； 偶然
1024,section11,affair,出来事、事件； 関心事； 情事
1025,section11,occur,起こる； (～に)思い浮かぶ(to～)
1026,section11,take place,(予定されていたことが)起こる、行われる
1027,section11,situation,(物・人が置かれている)状況
1028,section11,condition,状況、体調 ； 条件； ～を条件づける、制約する
1029,section11,circumstance,状況、環境
1030,section11,participate,参加する(in～)
1031,section11,take part,参加する(in～)
1032,section11,involve,～を(必然的に)含む、関与させる、巻き込む、伴う、必要とする、もたらす
1033,section11,entail,～を伴う、必要とする； を含意する
1034,section11,engage,～を従事させる； (～に)従事する(in～)
1035,section11,indulge,～を没頭させる、甘やかす (～に)没頭する、耽る(in～)
1036,section11,devote,～(金・時間・労力)を(…に)捧げる、割く
1037,section11,act,行動する； 行動； 法令
1038,section11,enact,～(法律)を制定する
1039,section11,behave,行動する、ふるまう
1040,section11,conduct,～(研究・実験・業務など)を行う； 行為
1041,section11,attitude,態度、考え方
1042,section11,politics,政治、政治学
1043,section11,principle,主義、原理、信条
1044,section11,conserve,～を保存する、守る
1045,section11,progress,進歩 進歩する
1046,section11,radical,徹底的な、根本的な； 急進的な、過激な
1047,section11,reform,改革
1048,section11,regime,政治体制
1049,section11,democracy,民主主義
1050,section11,republic,共和国
1051,section11,monarchy,君主政治
1052,section11,aristocracy,貴族階級、貴族社会
1053,section11,bureaucracy,官僚、官僚主義
1054,section11,ideology,イデオロギー、思考傾向
1055,section11,communism,共産主義
1056,section11,socialism,社会主義
1057,section11,nationalism,国家主義
1058,section11,patriotism,愛国主義
1059,section11,govern,統治する； 決定する、左右する
1060,section11,reign,統治、治世； 君臨する
1061,section11,tyranny,専制政治、暴政
1062,section11,administer,～を管理する、運営する
1063,section11,policy,政策、方針
1064,section11,welfare,福祉； 幸福
1065,section11,ministry,省庁
1066,section11,minister,大臣； 牧師
1067,section11,diplomat,外交官
1068,section11,embassy,大使館
1069,section11,ambassador,大使
1070,section11,treaty,条約
1071,section11,legislate,法律を制定する
1072,section11,congress,国会、議会； 会議
1073,section11,Senate,上院
1074,section11,parliament,国会
1075,section11,Diet,国会、議会
1076,section11,council,議会； 評議会、審議会
1077,section11,federal,(米国)連邦の
1078,section11,bill,請求書； 紙幣； 法案
1079,section11,abolish,～を廃止する
1080,section11,elect,～を選出する
1081,section11,vote,(～に)投票する(for～)； 投票
1082,section11,poll,投票； 世論調査
1083,section11,run for,～に出馬する
1084,section11,mayor,市長
1085,section11,governor,知事
1086,section11,industry,産業、工業； 勤勉
1087,section11,sector,部門
1088,section11,agriculture,農業
1089,section11,cultivate,～を耕す； ～(才能など)を磨く・養う
1090,section11,culture,文化； 教養； 栽培
1091,section11,crop,作物、収穫
1092,section11,harvest,収穫、収穫高； ～を収穫する
1093,section11,soil,土、土壌
1094,section11,fertile,肥沃な
1095,section11,barren,不毛な
1096,section11,irrigation,灌漑
1097,section11,grain,穀物
1098,section11,wheat,小麦
1099,section11,weed,雑草
1100,section11,seed,種
1101,section12,sow,～(種)をまく
1102,section12,plow,鍬； ～を耕す
1103,section12,peasant,小作農、農夫
1104,section12,feed,～に餌・食物を与える
1105,section12,breed,～を繁殖させる；品種、血統
1106,section12,cattle,(集合的に)牛
1107,section12,herd,(牛などの)群れ
1108,section12,flock,(動物の)群れ、群れる
1109,section12,ranch,牧場
1110,section12,media,メディア、媒体
1111,section12,mass,集団、大衆、多数
1112,section12,broadcast,～を放送する； 放送
1113,section12,journalism,ジャーナリズム、報道
1114,section12,article,記事、論文； (一つの)品物； 冠詞
1115,section12,headline,見出し
1116,section12,Internet,インターネット
1117,section12,advertisement,広告
1118,section12,publish,～を出版する、公表する
1119,section12,edit,～を編集する
1120,section12,compile,～を編集する、１つに集める
1121,section12,cartoon,漫画、アニメ
1122,section12,manufacture,製造、生産； ～を製造する
1123,section12,produce,～を生産する、生み出す
1124,section12,create,～を創造する、生み出す
1125,section12,consume,～を消費する
1126,section12,trade,貿易、取引； 商売； 職業
1127,section12,deal,取引； 量
1128,section12,commerce,通商、貿易
1129,section12,merchant,商人
1130,section12,commodity,商品； 日用品
1131,section12,retail,小売りの
1132,section12,import,～を輸入する； 輸入(品)
1133,section12,export,～を輸出する； 輸出(品)
1134,section12,employ,～を雇う； ～を用いる
1135,section12,labor,労働
1136,section12,manage,～を経営する； なんとかしてやり遂げる
1137,section12,contract,契約； ～を契約する； ～(病気)にかかる、収縮する
1138,section12,agent,代理店、代理人、行為者
1139,section12,medicine,薬； 医学
1140,section12,pharmacy,薬局
1141,section12,surgery,外科手術
1142,section12,vein,血管、静脈
1143,section12,artery,動脈
1144,section12,physical,身体の； 物理的な
1145,section12,disease,病気
1146,section12,symptom,兆候、症状
1147,section12,ache,(ずきずき)痛む
1148,section12,acute,鋭い、激しい
1149,section12,sore,(喉、筋肉などがヒリヒリ)痛い
1150,section12,dizzy,めまいがする
1151,section12,cough,咳をする； 咳
1152,section12,fever,熱
1153,section12,paralyze,～麻痺させる
1154,section12,patient,患者； 我慢強い
1155,section12,ambulance,救急車
1156,section12,diagnose,～を診断する
1157,section12,cure,～(病気)を直す、治療する； 治療法
1158,section12,heal,～(けが)を治す； (傷が)治る
1159,section12,treat,～を扱う、に接する； ～を治療する； ～に(…を)おごる(to …)
1160,section12,recover,(～から)回復する(from～)； ～を取り戻す
1161,section12,operate,作動・作用する； (～に)手術する(on～)； ～を操作する
1162,section12,go through,～を経験する
1163,section12,cancer,癌
1164,section12,tumor,腫瘍
1165,section12,diabetes,糖尿病
1166,section12,stroke,脳卒中
1167,section12,virus,ウイルス
1168,section12,germ,ばい菌、細菌
1169,section12,infect,～に感染させる
1170,section12,epidemic,伝染病
1171,section12,plague,疫病； 災難
1172,section12,vaccine,ワクチン
1173,section12,defect,欠陥、欠点、障害
1174,section12,immune,(～に対して)免疫のある(to～)
1175,section12,allergy,アレルギー
1176,section12,gene,遺伝子
1177,section12,cell,細胞
1178,section12,organism,生物
1179,section12,clone,クローン； ～のクローンを作る
1180,section12,anatomy,解剖学
1181,section12,chemistry,科学
1182,section12,toxic,有毒な
1183,section12,solid,固体の、固い、堅固な； 立体の； 中身の詰まった
1184,section12,liquid,液体の
1185,section12,vapor,蒸気、気体
1186,section12,hydrogen,水素
1187,section12,oxygen,酸素
1188,section12,atom,原子
1189,section12,nuclear,核の、原子力の
1190,section12,molecule,分子
1191,section12,radiation,放射能、放射
1192,section12,religion,宗教 信仰
1193,section12,faith,信頼、信仰、信念
1194,section12,worship,崇拝； ～を崇拝する
1195,section12,doctrine,教養、学説
1196,section12,confidence,信頼、自信
1197,section12,credit,信用、称賛、評判、功績
1198,section12,incredible,信じられない
1199,section12,Buddhism,仏教
1200,section12,Muslim,イスラム教徒、イスラム教の
1201,section13,Christianity,キリスト教
1202,section13,Catholic,カトリックの、カトリック教徒
1203,section13,Protestant,プロテスタントの； 新教徒
1204,section13,priest,牧師、司祭
1205,section13,clergy,聖職者
1206,section13,preach,説く、説教する
1207,section13,pilgrim,巡礼者
1208,section13,divine,神の、神々しい
1209,section13,sacred,神聖な
1210,section13,sacrifice,犠牲にする； 犠牲； 生け贄
1211,section13,saint,聖人； 聖人のような人
1212,section13,holy,神聖な
1213,section13,shrine,神社
1214,section13,temple,寺院、神殿
1215,section13,ritual,儀式
1216,section13,ceremony,儀式、式典
1217,section13,swear,誓う； ののしる
1218,section13,bless,祝福する
1219,section13,enchant,魔法をかける； 魅了する
1220,section13,witch,魔女
1221,section13,spell,呪文
1222,section13,haunt,出没する
1223,section13,race,人種； 競争
1224,section13,discriminate,差別する、区別する
1225,section13,tribe,部族
1226,section13,ethnic,民族的な
1227,section13,nationality,国籍
1228,section13,native,出生地の、原住民の
1229,section13,tradition,伝統
1230,section13,custom,慣習
1231,section13,accustomed,慣れている
1232,section13,convention,慣習、因習、しきたり； 大会
1233,section13,hierarchy,階級制、上下関係
1234,section13,folk,民衆、民族
1235,section13,myth,神話； 俗説
1236,section13,legend,伝説
1237,section13,tragedy,悲劇、惨劇
1238,section13,environment,環境
1239,section13,species,(生物の)種； 人類
1240,section13,evolve,進化する、発展する
1241,section13,ecology,生態(系)、自然環境、環境保護
1242,section13,nature,自然； 本質； 性質
1243,section13,inherent,(～に)本来備わっている(in～)
1244,section13,artificial,人工の
1245,section13,preserve,～を保護する、保存する
1246,section13,develop,～を発達する、開発する； 発症する； 発達する、発育する
1247,section13,sustain,～を支える、維持する
1248,section13,atmosphere,大気； 雰囲気
1249,section13,pollute,～を汚染する
1250,section13,waste,無駄、浪費； 廃棄 ～を浪費する
1251,section13,garbage,ゴミ
1252,section13,trash,ゴミ； ～を捨てる
1253,section13,rubbish,ゴミ、くだらないこと
1254,section13,litter,散らかす、ゴミ
1255,section13,landscape,風景
1256,section13,resource,資源、財源
1257,section13,fossil,化石
1258,section13,fuel,燃料
1259,section13,petroleum,石油
1260,section13,exhaust,～を使い果たす、疲れさせる
1261,section13,global warming,地球温暖化
1262,section13,greenhouse effect,温室効果
1263,section13,carbon dioxide,二酸化炭素
1264,section13,tropical rain forest,熱帯雨林
1265,section13,acid rain,酸性雨
1266,section13,ozone layer,オゾン層
1267,section13,climate,気候
1268,section13,temperature,温度、気温
1269,section13,humid,湿った
1270,section13,moist,湿った
1271,section13,phenomenon,現象
1272,section13,drought,干ばつ
1273,section13,disaster,災害、惨事
1274,section13,hemisphere,半球
1275,section13,continent,大陸
1276,section13,Arctic,北極地方
1277,section13,pole,極
1278,section13,latitude,緯度
1279,section13,longitude,経度
1280,section13,altitude,高度
1281,section13,equator,赤道
1282,section13,nod,うなずく
1283,section13,bow,おじぎする； おじぎ
1284,section13,sigh,ため息をつく； ため息
1285,section13,rub,～をこする
1286,section13,yell,(～に向かって)叫ぶ(at～)
1287,section13,leap,跳ぶ 跳躍、飛躍
1288,section13,fix,～を固定する； ～を修理する
1289,section13,pour,～を注ぐ； 流れ込む
1290,section13,dip,～を(軽く)浸す
1291,section13,soak,～を浸す、びしょ濡れになる
1292,section13,sip,～を一口飲む
1293,section13,cast,～を投げる、投げかける
1294,section13,shed,～を流す、こぼす
1295,section13,spur,～に拍車をかける、駆り立てる
1296,section13,blur,～をぼやけさせる； ぼやける
1297,section13,cite,～を引用する
1298,section13,rear,～を育てる
1299,section13,beg,～を懇願する、請う
1300,section13,bet,～を賭ける； きっと…だと思う
1301,section14,sue,～を告訴する
1302,section14,dread,～を恐れる； 恐怖
1303,section14,vow,～を誓う； 誓い
1304,section14,chill,～を冷やす、に寒気を感じさせる； 寒気、冷たさ
1305,section14,staff,社員、職員
1306,section14,stuff,もの； ～を詰め込む
1307,section14,crash,衝突する ★ぶつかって壊れる
1308,section14,clash,衝突する、衝突 ★「カチン」とぶつかる
1309,section14,crush,～を潰す ★「ぐしゃっ」と潰す
1310,section14,flesh,肉
1311,section14,glow,輝く； 輝き
1312,section14,load,荷物、負担； ～に(荷物を)積む
1313,section14,pray,祈る
1314,section14,prey,獲物、餌食； 捕食する
1315,section14,flee,逃げる； ～から逃げる
1316,section14,dose,(薬の１回の)服用量
1317,section14,role,役割
1318,section14,roll,転がる； ～を転がす、巻く
1319,section14,tale,話、物語
1320,section14,awe,畏敬、畏怖； 畏怖させる
1321,section14,feat,偉業、離れ業
1322,section14,deed,行動、行為
1323,section14,clue,手掛かり、鍵
1324,section14,path,小道、道筋
1325,section14,aisle,通路
1326,section14,ray,光線、放射線
1327,section14,lump,(小さな)かたまり
1328,section14,bulk,容積、かさ； 巨大なもの
1329,section14,pile,(綺麗に積み重なった)山
1330,section14,heap,(雑然と積み重なった)山
1331,section14,mess,混雑、乱雑
1332,section14,fuss,大騒ぎ
1333,section14,mere,単なる、ほんの
1334,section14,dull,退屈な； 頭の鈍い
1335,section14,ripe,熟した、成熟した
1336,section14,bare,裸の、むき出しの； 最低限の、ギリギリの
1337,section14,raw,生の、加工していない
1338,section14,net,正味の、掛け値なしの
1339,section14,gross,総計の
1340,section14,dim,薄暗い、ぼんやりとした
1341,section14,deaf,耳が聞こえない
1342,section14,dumb,口がきけない； 馬鹿な
1343,section14,weird,変な、奇妙な
1344,section14,sake,ため、目的
1345,section14,vain,無駄な、虚しい
1346,section14,dawn,夜明け； 始まり 夜が明ける
1347,section14,tend,(～する)傾向がある(to do)
1348,section14,trend,傾向、風潮
1349,section14,apt,～しがちである(to do)
1350,section14,liable,(～)しがちである(to do)； (～に対して)法的責任がある(for～)
1351,section14,prone,(～)しがちである(to do)、(を)こうむりがちである(to～)
1351,section14,susceptible,(～の)影響を受けやすい、(を)こうむりがちである(to～)
1353,section14,likely,(～)しそうである(to do)
1354,section14,probable,じゅうぶんありえる
1355,section14,possibly,ことによると； いったい； 絶対に(…ない)
1356,section14,be about to do,今にも～しそうである
1357,section14,on the verge of,今にも～しそうである
1358,section14,on the brink of,今にも～しそうである
1359,section14,eager,(～することを)熱望している、しきりに～したがっている(to do、 for ～)
1360,section14,willing,（～することを）いとわない、快く～する(to do)
1361,section14,reluctant,(～する)気が進まない
1362,section14,enthusiastic,(～に対し)熱意がある、熱心な(about)
1363,section14,keen,(～に)熱心な(on[upon]～)； 鋭い
1364,section14,intent,(～に)熱心な、一生懸命の(on[upon])
1365,section14,earnest,まじめな、真剣な
1366,section14,aspire,(～することを)熱望する(to do、 for)
1367,section14,yearn,(～することを)熱望する(to do、 for)
1368,section14,long for,～を待ち望む； 懐かしく思う
1369,section14,tempt,～を(…するよう)誘惑する(to do、 into doing)
1370,section14,fascinate,～を魅了する
1371,section14,appeal,魅力、人気； 訴え、要請； (～に)訴える、要請する(to～)
1372,section14,charm,魅力； 呪文
1373,section14,respond,(～に)反応する、返事をする(to)
1374,section14,react,(～に)反応する(to)
1375,section14,interact,(～と)相互作用する、交流し合う(with)
1376,section14,adjust,(～に)順応する、適応する(to～)； ～を(…に)適合させる(to…)
1377,section14,adapt,(～に)順応する、適応する(to～)； ～を(…に)適合させる(to…)
1378,section14,shift,変化、移行； シフト、交代勤務期間； 移る、変わる
1379,section14,fit,合う、はまる； ～に(サイズが)合う； 健康な、体調がよい
1380,section14,suit,～に似合う； (都合が)合う
1381,section14,match,～と(組み合わせが)合う； に匹敵する
1382,section14,go with,～と(組み合わせが)合う； ～に同意する、を受け入れる
1383,section14,diet,食事、食習慣
1384,section14,obese,肥満した
1385,section14,weight,重さ、体重
1386,section14,nutrition,栄養
1387,section14,nourish,～に栄養を与える、養育する； 育む
1388,section14,nurture,～を養育する、育てる； 育む、促進する
1389,section14,foster,～を養育する； 育む、促進する
1390,section14,feast,ご馳走
1391,section14,appetite,食欲
1392,section14,starve,飢える、空腹である
1393,section14,hunger,空腹
1394,section14,thirst,喉の渇き
1395,section14,greed,貪欲
1396,section14,famine,飢饉
1397,section14,ingredient,食材、成分
1398,section14,digest,～を消化する
1399,section14,beverage,飲料
1400,section14,habitat,生息地
1401,section15,dwell,住む、宿る
1402,section15,residence,住居、居住
